gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version
004328a8-19e6-4578-8db4-685a1ca47092,austin_sidewalk_9345_88489e2211,match,brad,2026-01-29T04:47:17.044833+00:00,99af63b9,review,0.7499064207,0.5236590773,0.5619061024,0,1,True,,
f265eaf6-b02c-4f26-8f6d-71c41ba0a1e5,austin_sidewalk_1607_88489e20d9,match,brad,2026-01-29T04:47:21.852683+00:00,99af63b9,review,0.7495754361,0.1890616928,0.2432353992,0,1,True,,
b32503fd-e8f7-4f79-b33b-8a615002a062,austin_sidewalk_5291_88489e3727,match,brad,2026-01-29T04:47:24.595728+00:00,99af63b9,review,0.7487998009,0.4526144141,0.4782754041,0,1,True,,
848c3981-0216-4bae-a7c6-e0aa77b660c8,austin_sidewalk_2040_88489e3519,match,brad,2026-01-29T04:47:31.609416+00:00,99af63b9,review,0.7486588359,0.9129423746,1,0,0.09390568134,True,,
b8d86b61-098f-4139-80f0-fe174fb086f2,austin_sidewalk_8263_88489e3645,match,brad,2026-01-29T04:47:34.871971+00:00,99af63b9,review,0.7466822863,0.1288423845,0.1518866368,0,1,True,,
e7053e83-f644-46ff-8179-bfd4ccbee21d,austin_sidewalk_10436_88489e3537,match,brad,2026-01-29T04:47:37.839703+00:00,99af63b9,review,0.7466139793,0,0.08783394393,0,0.07521414893,True,,
4ca01f95-8d0b-4455-a534-31f369c73f0b,austin_sidewalk_10680_88489e22dd,match,brad,2026-01-29T04:47:39.881079+00:00,99af63b9,review,0.7466045618,0.9190708845,0.9687675293,0,1,True,,
af253524-5670-4847-9698-07091f6d4ba8,austin_sidewalk_1235_88489e360d,match,brad,2026-01-29T04:47:41.762038+00:00,99af63b9,review,0.7465603352,0,0.02889565632,0.01501217148,1,True,,
d9d27893-0a5b-4fa6-b426-eeeb335e50b4,austin_sidewalk_6465_88489e3661,match,brad,2026-01-29T04:47:48.497239+00:00,99af63b9,review,0.7462166548,0.3520803973,0.3831790201,0,1,True,,
d9d27893-0a5b-4fa6-b426-eeeb335e50b4,austin_sidewalk_2944_88489e3661,match,brad,2026-01-29T04:47:56.281167+00:00,99af63b9,no_match,0.4996873438,0.2418096647,0.2634235015,0,1,True,,
0e2c091d-120e-45e7-a5ff-bc767c0c73e6,austin_sidewalk_1238_88489e350b,match,brad,2026-01-29T04:48:01.971865+00:00,99af63b9,no_match,0.4996497035,0.7777166767,0.782851853,0,1,True,,
b80e521d-396f-4b8e-9f70-dd91aa96ed29,austin_sidewalk_11615_88489e35e9,match,brad,2026-01-29T04:48:03.414409+00:00,99af63b9,no_match,0.4996497035,0.5645966552,0.5787302903,0,1,True,,
936ee107-3558-4b3f-bcee-9e818b386de4,austin_sidewalk_3609_88489e22cb,match,brad,2026-01-29T04:48:04.885370+00:00,99af63b9,no_match,0.4996427596,0.9212049045,0.9323527629,0,1,True,,
b42e3aa6-7108-4160-a085-cf0a9f669ae5,austin_sidewalk_5342_88489e350b,match,brad,2026-01-29T04:48:06.170801+00:00,99af63b9,no_match,0.4996414483,0.3969830115,0.4138288065,0,1,True,,
c590b2de-c4fb-442f-a19d-9f7a70d19a87,austin_sidewalk_8464_88489e366b,match,brad,2026-01-29T04:48:07.821893+00:00,99af63b9,no_match,0.4996213913,0.6283744105,0.6484659265,0,1,True,,
95d8a4f2-24c8-4410-affe-77b7b7433c99,austin_sidewalk_4665_88489e3545,match,brad,2026-01-29T04:48:09.822823+00:00,99af63b9,no_match,0.4995442033,0.666155435,0.6741272215,0,1,True,,
46b1c22c-62a3-4f81-b26d-e696069bda79,austin_sidewalk_10689_88489e3589,match,brad,2026-01-29T04:48:11.305405+00:00,99af63b9,no_match,0.4994810224,0.3539948487,0.3832873103,0,1,True,,
7a709dfe-cb46-41bf-9f5d-41eccb55a6ab,austin_sidewalk_4392_88489e3503,match,brad,2026-01-29T04:48:12.591729+00:00,99af63b9,no_match,0.4993971586,0.5719441372,0.5895557594,0,1,True,,
8e58ca10-8f0e-4a6d-b072-899bbea43d31,austin_sidewalk_1359_88489e22c5,match,brad,2026-01-29T04:48:15.041644+00:00,99af63b9,no_match,0.4991005659,0.916678517,0.9292806543,0,1,True,,
84e5e9f7-4837-41b3-ae7d-f1471b892825,austin_sidewalk_8786_88489e366b,match,brad,2026-01-29T04:48:17.623369+00:00,99af63b9,no_match,0.4990848303,0.1037484121,0.1483562903,0,1,True,,
ddeb1af5-680d-4722-89b9-53d0765251a5,austin_sidewalk_8569_88489e3727,match,brad,2026-01-29T04:48:19.020944+00:00,99af63b9,no_match,0.4986942708,0.5822493376,0.5876229451,0,1,True,,
bc185a01-f9b2-421d-b276-3421e5c68901,austin_sidewalk_2700_88489e35b3,match,brad,2026-01-29T04:48:20.389269+00:00,99af63b9,no_match,0.4985544384,0.1990479507,0.2151932834,0,1,True,,
6b6587a1-35b2-4108-aa79-3cb9b5ee3495,austin_sidewalk_11409_88489e3589,match,brad,2026-01-29T04:48:22.078395+00:00,99af63b9,no_match,0.4985389113,0.5697060765,0.5820126136,0,1,True,,
1ad984e4-55d9-4131-8183-b4a684fbab1d,austin_sidewalk_5461_88489e371b,match,brad,2026-01-29T04:48:25.739431+00:00,99af63b9,no_match,0.4985165596,0.6800524701,0.7042123718,0,1,True,,
01acedb3-2eee-4c9b-b8d6-c9d6cad47a7a,austin_sidewalk_11688_88489e3511,match,brad,2026-01-29T04:48:27.183424+00:00,99af63b9,no_match,0.4982977808,0.220749581,0.2504007315,0,1,True,,
730fe303-a906-4890-a035-06fe68b130c2,austin_sidewalk_581_88489e35c7,match,brad,2026-01-29T04:48:30.191336+00:00,99af63b9,no_match,0.498113513,0.5579037417,0.5717140103,0,1,True,,
99acd6cd-3095-4f97-9f68-2120f3b3e0e5,austin_sidewalk_10633_88489e2747,match,brad,2026-01-29T04:48:32.660499+00:00,99af63b9,no_match,0.4980996549,0.6109997638,0.6134740254,0,1,True,,
e0cd9aa2-b249-42ea-8ccc-c4635fc39528,austin_sidewalk_6744_88489e22c1,match,brad,2026-01-29T04:48:35.818443+00:00,99af63b9,no_match,0.4978564382,0.141512697,0.1740308951,0,1,True,,
1dfc65ca-b74e-4833-88e6-28b20d60324b,austin_sidewalk_4663_88489e2239,match,brad,2026-01-29T04:48:37.351997+00:00,99af63b9,no_match,0.4977942705,0.3922189781,0.4024446798,0,1,True,,
55c03a0f-b354-48a9-984d-4154b66e9647,austin_sidewalk_10914_88489eadb9,match,brad,2026-01-29T04:48:38.903387+00:00,99af63b9,no_match,0.4977942705,0.6916054975,0.6954044308,0,1,True,,
c9e5b58f-f802-4be5-b19a-51d7797da6b2,austin_sidewalk_6923_88489e3589,match,brad,2026-01-29T04:48:40.206547+00:00,99af63b9,no_match,0.497695148,0.2596966494,0.2778108794,0,1,True,,
a7870a66-4d25-45e0-a11e-e7378732d272,austin_sidewalk_9568_88489e3423,match,brad,2026-01-29T04:48:41.953020+00:00,99af63b9,no_match,0.4976885319,0.08172397696,0.1062076144,0,1,True,,
c5447c0a-c553-469c-8211-e31df637e874,austin_sidewalk_9101_88489e274d,match,brad,2026-01-29T04:48:43.203785+00:00,99af63b9,no_match,0.4976666868,0.8332096238,0.8455648031,0,1,True,,
a369972f-c5aa-4d44-bd56-515ce9f3554d,austin_sidewalk_2116_88489e2663,match,brad,2026-01-29T04:48:44.361273+00:00,99af63b9,no_match,0.4974929094,0.8607252605,0.8899541434,0,1,True,,
e1b7869a-4f5a-4248-bd56-494d74156207,austin_sidewalk_3288_88489e274b,match,brad,2026-01-29T04:48:46.724673+00:00,99af63b9,no_match,0.49741745,0.5099917226,0.515254767,0,1,True,,
b80e521d-396f-4b8e-9f70-dd91aa96ed29,austin_sidewalk_1668_88489e35e9,match,brad,2026-01-29T04:48:48.026851+00:00,99af63b9,no_match,0.4974033535,0.1129296883,0.1370464424,0,1,True,,
f090f2cb-72ff-4734-9037-5402c0e3cebf,austin_sidewalk_10082_88489e35c5,match,brad,2026-01-29T04:48:49.615356+00:00,99af63b9,no_match,0.4971737564,0.7866310762,0.8132099349,0,1,True,,
dc98868b-c35b-4cb1-8379-c626ed65b96f,austin_sidewalk_2671_88489e3667,match,brad,2026-01-29T04:48:50.815999+00:00,99af63b9,no_match,0.4970944524,0.9414659725,0.9463340935,0,1,True,,
7d9967f6-ea61-4f07-9d76-1d1f7e600560,austin_sidewalk_3232_88489e35d7,match,brad,2026-01-29T04:48:52.495608+00:00,99af63b9,no_match,0.4970944524,0.110803492,0.1166502882,0,1,True,,
8203cf97-1fb1-455a-a193-4569f422b4a4,austin_sidewalk_11204_88489e3533,match,brad,2026-01-29T04:48:56.297113+00:00,99af63b9,no_match,0.4970944524,0.5202163262,0.5320587279,0,1,True,,
fe9993c1-50de-43d8-92e0-69a5e223f134,austin_sidewalk_995_88489e371b,match,brad,2026-01-29T04:48:57.599039+00:00,99af63b9,no_match,0.4970344901,0.4094239985,0.4214334521,0,1,True,,
9a57266d-0c56-488b-b384-b91bf5d91684,austin_sidewalk_7395_88489e2731,match,brad,2026-01-29T04:48:58.910987+00:00,99af63b9,no_match,0.4969396591,0.2068312708,0.2451884359,0,1,True,,
3dabbe95-75ca-4069-abba-02826ba35363,austin_sidewalk_1434_88489e3469,match,brad,2026-01-29T04:49:00.649517+00:00,99af63b9,no_match,0.4964874983,0.2248106964,0.2363004479,0,1,True,,
9af41050-1df5-4e9c-969f-6bf2bee7d6fe,austin_sidewalk_7176_88489e3551,match,brad,2026-01-29T04:49:02.232147+00:00,99af63b9,no_match,0.4964874983,0.1878607413,0.194958205,0,1,True,,
a4bb1dc3-5df8-442a-ba0d-b0c72cfee99f,austin_sidewalk_2980_88489e274d,match,brad,2026-02-24T02:08:55.725003+00:00,29e47a42,review,0.6246031523,0,0.47031839,0,0.9173162673,True,1770593605382566897_64062887,1770593589609498964_1878872
d93e37d2-dbc6-4dc0-9780-a7b501a3c350,austin_sidewalk_525_88489e3519,no_match,brad,2026-02-24T02:09:16.914983+00:00,a6b8ae8a,review,0.621383965,0.6074985101,0.872767013,0,0.9032258065,True,1770593605382566897_64062887,1770593589609498964_1878872
