source_batch,group_id,consensus,choice,edge_set,routing,n_votes,n_valid,minority,mean_confidence,route_reason,evidence_id,evidence_pack_sha256,displayed_candidate_universe_sha256,option_menu_sha256,chosen_option_id,panel_invocation_sha256,consensus_policy_sha256
us_fort_collins_sidewalks_breadth_v7_20260714,59fdcc1c,unanimous,A,"[[""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15025_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15026_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15027_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15028_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15029_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15030_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15037_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15038_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15039_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15358_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15359_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15360_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15361_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15362_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15904_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15905_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15906_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15907_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15908_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15909_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15910_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15911_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15912_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15913_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_15914_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_16105_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_16106_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_16107_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_16108_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_16109_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_18424_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_18744_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_18745_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_18746_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_18747_88268524bd""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_18748_88268524b9""], [""30a41d00-831b-4e7b-975a-1f2ef00d34b4"", ""fc_sidewalk_22585_88268524bd""], [""b768b746-2869-4390-8aa9-a19704b5b703"", ""fc_sidewalk_15039_88268524b9""]]",human_review,3,3,,0.843,low_confidence,d461033725be2123a8c20b6455a637c6951b188b38429357a2f6b9d8a1f173d9,7a42ae9c5ec7d3a729e312fa99ca695bb26c66ad21569c56e3ea0e9771f1b010,cda5e00b0b928daa98a95b2ec720acb0c26df4d9245b600f7fe6bb7835c5b232,778069772ccefb60302fcce8c7c561b5ff1cf2b735d57783b99e3859553008ea,cda5e00b0b928daa98a95b2ec720acb0c26df4d9245b600f7fe6bb7835c5b232,953d862fa8c0dfea0a887056d6a218b3f3402bf9c55feeaa562a4ac847f515c7,a2fcbbf69db486219ec501a8ea3f5a5ecaabcec1e27275e7fbc17b79728ad1a5
us_fort_collins_sidewalks_breadth_v7_20260714,e4961c86,majority,A,"[[""ba5d6b98-0b83-4ed9-95fa-c259bc1fc568"", ""fc_sidewalk_17157_88268524d1""], [""ba5d6b98-0b83-4ed9-95fa-c259bc1fc568"", ""fc_sidewalk_17158_88268524d1""]]",human_review,3,3,muse=B,0.815,dissent:muse=B,f5fdfe2bad9a77446e8273de18801965f1548859463efc797d16b56ff87f9508,dfe1e55b689f3b2eeaa939f59982a8255df54b719861631a4fcd731046bf0e12,a6a76794f8f075ae7a5404273fcc56920467d4e4d47ac0485d3e777898535dd9,30a8f4f54714e3eb4ebb5e05764bee2fd2fca87307fb832e7c97a6518e735764,a6a76794f8f075ae7a5404273fcc56920467d4e4d47ac0485d3e777898535dd9,953d862fa8c0dfea0a887056d6a218b3f3402bf9c55feeaa562a4ac847f515c7,a2fcbbf69db486219ec501a8ea3f5a5ecaabcec1e27275e7fbc17b79728ad1a5
us_fort_collins_sidewalks_bulk_v7_20260718,02c8ba79,unanimous,A,"[[""06ef3d4d-f1d7-4730-a392-80a1e06c17b9"", ""fc_sidewalk_12957_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_11567_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_12957_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_12958_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_13198_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_13199_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_13200_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_13201_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_13202_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_14102_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_14103_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_14104_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_14105_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5321_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5322_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5323_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5324_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5325_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5326_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5327_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5328_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5329_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5330_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5631_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5632_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5633_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5634_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5652_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5653_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_5654_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_6080_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_6081_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_6082_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_6083_8826852495""], [""591ba990-6f82-498d-8fa3-9a03a08af2ac"", ""fc_sidewalk_6084_8826852495""]]",human_review,3,3,,0.837,low_confidence,89a1ee90bf8387096a2758ad65c4f78f7db7bf1b23356507f9ef14b585b91858,ef76deb7ae307c3fb614faf783cc7ea68d30f2e986d77976b83992d83d0f974f,084ed3fe9ddf033dad3889ec1f6c2bd7a23f44461e13006af17916ebf2aa32d8,24fca3d11925de4ea966e8a6905f22b640969efae5764cae0a2560c4318961e5,084ed3fe9ddf033dad3889ec1f6c2bd7a23f44461e13006af17916ebf2aa32d8,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,17d6278f,unanimous,A,"[[""9fa173d1-9011-4128-bdae-3f9a313f5d5f"", ""fc_sidewalk_5477_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12047_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12048_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12049_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12050_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12051_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12112_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12113_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12295_8826852487""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_12296_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_13519_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_13520_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_13521_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_14130_8826852487""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_14131_8826852487""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_14132_8826852487""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_14144_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_14145_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_18512_8826852487""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_18513_8826852487""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34657_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34658_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34659_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34660_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34664_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34665_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34666_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34667_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_34668_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_38470_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_5477_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_5478_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_5479_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_5480_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_5481_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_5925_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_6369_88268524b9""], [""e0b7fe00-6676-41b1-97a8-2cee9e39aaee"", ""fc_sidewalk_6370_88268524b9""]]",auto_accept,3,3,,0.923,unanimous,a81ec1d51d41249f37fa5f92708f59cab573b218a4b24c5c37aa2cd8f904eef4,b55b40a5d265dae00e964cf5677f3f0d25a7e765fd7e75c6b475d0c9c16a4322,1f3500626245d6daaaa4add498bb87a4f6ed5aa250b686fc9a1ddbd4d743b74b,9c9437e4afdbb8726751676ac240dcc18e4aaa78e350aedec3e5d2ae28546e28,1f3500626245d6daaaa4add498bb87a4f6ed5aa250b686fc9a1ddbd4d743b74b,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,4218c2fe,unanimous,A,"[[""3ea63141-3ddd-4aa9-8456-0cb6df75b617"", ""fc_sidewalk_35921_882685248d""], [""3ea63141-3ddd-4aa9-8456-0cb6df75b617"", ""fc_sidewalk_36894_882685248d""]]",human_review,3,3,,0.76,low_confidence,22a3b20f1b2fb04316ee3325cc0d9bdd05c3dde9f1209b6b058411f9ff81529a,d84bc90faeb37964093683905d46800567dd3e3e507603897a356b92003544a9,5863250ca5287999a8963e8a5cf39717e865c140de4e719fe3aaac73e34707c8,81d45ef2c7d15b29d4eeed0e86ed5c3657656bd9492f2d00fc44fb1df3c1d70d,5863250ca5287999a8963e8a5cf39717e865c140de4e719fe3aaac73e34707c8,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,4623be6d,unanimous,A,"[[""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_21967_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_21968_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_21969_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22445_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22446_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22566_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22874_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22875_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22876_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22877_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22878_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_22879_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23037_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23038_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23039_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23319_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23320_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23321_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23322_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_23323_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_33686_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_33841_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_33842_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_35750_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_35751_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_35752_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_37166_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_37277_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_38339_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_38456_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_38457_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_38458_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_38641_88268524e3""], [""7e8df2c2-109a-4873-b8fe-52ac986bcb35"", ""fc_sidewalk_38642_88268524e3""], [""9fb3d92d-85f7-4f20-a2f8-906d704c2f58"", ""fc_sidewalk_23319_88268524e3""]]",auto_accept,3,3,,0.93,unanimous,a2bd52445813033fd0b48e4dc261fe3f7742ba0a75e80aef19ef564e8062d580,f574697e6a1dde31f22c3b3d13e5e0d7e55698fc8503b9bede306ccb1e773f62,52faa68da233768760cc5b2327ab0387e7e1d76fe0e54ad7c510589c4d7df2d9,7f75e91452bedf6b9fa8378e655546c8fb50e0ea22e9dba3ab9692ed4fb4ef5c,52faa68da233768760cc5b2327ab0387e7e1d76fe0e54ad7c510589c4d7df2d9,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,5d909087,unanimous,A,"[[""8bb9e7c1-7ffe-4024-96ca-8d1b98ed74dd"", ""fc_sidewalk_7662_88268524c3""], [""8bb9e7c1-7ffe-4024-96ca-8d1b98ed74dd"", ""fc_sidewalk_7663_88268524c3""]]",auto_accept,3,3,,0.953,unanimous,5f44d0657a8df1b24c16b636eaa4bd7226811677e003f3a12ee0d5391a414a79,3ba3d4ab9145d5bfad6abbd9253db4c525fe5e509ac17332dcec5d97330f8381,df258dfc1c5d9013a0eff47f471c76143dbb2ea8b24cd0e4992f185c6f0c5cfc,02ec1e3477b1c654dc8041307cdfe484079a6cdeb30a80af416551cc39885030,df258dfc1c5d9013a0eff47f471c76143dbb2ea8b24cd0e4992f185c6f0c5cfc,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,7b7c9df3,unanimous,A,"[[""00c707e6-661f-423e-bf96-c81d4006eba4"", ""fc_sidewalk_7444_88268524c5""], [""00c707e6-661f-423e-bf96-c81d4006eba4"", ""fc_sidewalk_7445_88268524c5""]]",auto_accept,3,3,,0.957,unanimous,e578d8d40acbf77c16474455aae23e9813586acabadb7e0d9f462058ff32c673,7c131727320d241fc6ee9679b3dafdfa39ab6d9c4b4064f7c5aca59e3148d277,2ba2b976674a10ac7c33c879c384ff73f4bdb1255a6ca99015ab8466ea910215,668b8a052d21dbc43c3cc4107c01724d6aa0d197c90ec45135478b027f71acc1,2ba2b976674a10ac7c33c879c384ff73f4bdb1255a6ca99015ab8466ea910215,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,889da827,majority,NONE,[],human_review,3,3,codex=A,0.785,dissent:codex=A,6083011fb00bfc17204c6a5fd19dc8869945ab64c1a55545ade4421e8228f183,04e5573a9b0879c9e6392dbf57eae8e967cfc3fe176f8e44737e6f7a2f4c9a68,84e1d10e5c587e2a98a7643516f81de77e886c38dc71e97ea4431022c4c4bed7,17ed2284a4b5b8d3c788bdbfcecdcd76fea9a80891ba46962ab9ca6ac8feed81,NONE,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
us_fort_collins_sidewalks_bulk_v7_20260718,8a8af9f9,unanimous,A,"[[""009bb90e-45f1-4ad9-b89b-5d14041d992a"", ""fc_sidewalk_10934_882685248b""], [""009bb90e-45f1-4ad9-b89b-5d14041d992a"", ""fc_sidewalk_10935_882685248b""]]",auto_accept,3,3,,0.963,unanimous,47ae9d9b6d3940efc2ea854f73ae612bff3dde20e247fc91b83624ededd51cfa,439ed4bff1a019b4ddea0fb8d7632669aaa5f2a9ccc7a74aabbadb4599c54834,c7a13fe2fe64f282f4f9a27d3e56c9122f003011556d42cada034316d839007b,442c8ab0abb19f7c4e7e886d35164d57f8f56da37978cf602aa4dd68737485fd,c7a13fe2fe64f282f4f9a27d3e56c9122f003011556d42cada034316d839007b,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
