gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version,feature_version
0c1134e8-d8a1-4dc4-94b9-a1271adb36a8,fc_sidewalk_30281_8826aa515b,match,brad,2026-01-31T04:56:09.217766+00:00,92edbc92,review,0.7495904565,0,0.07639479314,0.8795394184,1,True,,,
c993bbc6-ab07-46cd-a154-d48f6fd2f0b7,fc_sidewalk_8889_88268526a7,match,brad,2026-01-31T04:56:12.499039+00:00,92edbc92,review,0.749332726,0.8269726686,0.8518858929,0,1,True,,,
36fa661e-acfa-4124-95ef-89119c36b786,fc_sidewalk_30393_88268524a9,match,brad,2026-01-31T04:57:06.143095+00:00,92edbc92,review,0.7487004995,0,1,0.3077737216,0.6436356005,True,,,
eb283afe-2e0e-4ce1-8e47-2ec5da015aaa,fc_sidewalk_5350_8826852483,match,brad,2026-01-31T04:57:21.125139+00:00,92edbc92,review,0.7469428778,0.9447579191,0.9824597086,0,1,True,,,
a40355d3-fc7f-41a9-b52b-d83e0cb2cf1e,fc_sidewalk_16697_88268524c5,match,brad,2026-01-31T04:57:22.721401+00:00,92edbc92,review,0.7460654974,0,0.1408835997,0,0.2329206097,True,,,
abf8d958-adf5-47ba-85a2-2c1ab9f31d66,fc_sidewalk_35463_8826aa5147,match,brad,2026-01-31T04:57:24.322205+00:00,92edbc92,review,0.745701015,0.9798986275,0.9951804206,0,1,True,,,
fd0b6b97-1c49-48ab-9340-6f751c163f5e,fc_sidewalk_29648_88268526a3,match,brad,2026-01-31T04:57:26.211364+00:00,92edbc92,review,0.7454676628,0,0.04335739653,0.9226292251,1,True,,,
c801649c-2008-4de5-8156-a5d477212616,fc_sidewalk_38282_88268524c3,match,brad,2026-01-31T04:57:27.939380+00:00,92edbc92,review,0.7449849248,0.9799271775,0.9937669673,0,1,True,,,
23f08b2a-819f-4d45-829b-3a744a59dd44,fc_sidewalk_6320_88268524d5,match,brad,2026-01-31T04:57:29.457473+00:00,92edbc92,review,0.7447487712,0.9796643857,1,0.2499653367,1,True,,,
836e24c5-9ff7-48cd-b540-f7f6aa69b8f5,fc_sidewalk_9724_8826852493,match,brad,2026-01-31T04:57:31.389687+00:00,92edbc92,review,0.7440309525,0.5859763528,0.6908982906,0,1,True,,,
08a4b846-cbbd-4276-8993-2c5433a09f42,fc_sidewalk_26466_8826aa5307,no_match,brad,2026-01-31T04:57:53.453666+00:00,92edbc92,review,0.7414364815,0,0.7847071415,0,0.4763923822,True,,,
7780f492-af37-4019-aed7-bb666081622e,fc_sidewalk_17146_88268526b1,match,brad,2026-01-31T04:57:56.273198+00:00,92edbc92,review,0.7407243848,0.174008233,0.2270750577,0,1,True,,,
a48e1173-3b8b-4c08-92a5-8c8f88ed132f,fc_sidewalk_10810_8826852493,match,brad,2026-01-31T04:58:07.238586+00:00,92edbc92,review,0.7387797832,0,0.02432501159,0.8935958939,1,True,,,
dcfd3b3f-9612-4fc5-b3be-a5f3a5be3b44,fc_sidewalk_31690_8826aa502d,match,brad,2026-01-31T04:58:10.606113+00:00,92edbc92,review,0.7386034727,0.439157601,0.5335757734,0,1,True,,,
6ba6f89e-d462-494e-a783-6b165d43befb,fc_sidewalk_7444_88268524c5,match,brad,2026-01-31T04:58:17.359132+00:00,92edbc92,review,0.7367330194,0.7350483915,0.7749846935,0,0.1935483871,True,,,
236cf9c1-56c3-42e2-9589-d5d951c44066,fc_sidewalk_28621_8826aa516b,match,brad,2026-01-31T04:58:26.556047+00:00,92edbc92,review,0.7363114357,0.8588674536,0.9089467443,0,0.008171762096,True,,,
a2c6374f-80f7-46c7-8606-67ef695f4691,fc_sidewalk_35198_88268524ed,no_match,brad,2026-01-31T04:58:38.874990+00:00,92edbc92,review,0.7363103628,0.6900555113,1,0.9788501678,1,True,,,
9ff997bd-2301-446d-9287-92a4045e41a6,fc_sidewalk_7812_88268526b9,no_match,brad,2026-01-31T04:58:43.606479+00:00,92edbc92,review,0.7357614636,0.8442205706,0.9692902848,0,0.08410277751,True,,,
b9e81eb0-a240-40f1-8bc0-cb087e63c3d5,fc_sidewalk_18157_8826852495,match,brad,2026-01-31T04:58:47.306496+00:00,92edbc92,review,0.7344139814,0,0.02605743287,0.9175687209,1,True,,,
06ef3d4d-f1d7-4730-a392-80a1e06c17b9,fc_sidewalk_12955_8826852495,match,brad,2026-01-31T04:59:13.746762+00:00,92edbc92,review,0.7338086367,0.5042334859,0.6738337409,0,1,True,,,
de45bd99-f031-45ca-a056-ff5f766e4836,fc_sidewalk_10766_882685249b,match,brad,2026-01-31T04:59:33.924583+00:00,92edbc92,review,0.7333114147,0,1,0.112509453,0.2846288583,True,,,
f2cda1d0-4fae-4c48-b3c6-f4cc86125a98,fc_sidewalk_36108_88268524e3,match,brad,2026-01-31T04:59:39.125447+00:00,92edbc92,review,0.732252419,0.7472023115,0.7541685957,0,1,True,,,
40b6a9e1-6133-4e3d-a686-677c9d79bc86,fc_sidewalk_22821_8826aa5335,match,brad,2026-02-08T01:40:03.281675+00:00,ee9124f8,review,0.7499912381,0.4760460747,0.484477767,0,1,True,,,
674eea4f-9342-4674-9824-b7f7872c4b0e,fc_sidewalk_16159_88268524e9,match,brad,2026-02-08T01:40:06.885625+00:00,a6e21269,review,0.749966383,0.619613404,0.703794211,0,1,True,,,
5eb3a307-1d4b-4161-ba6a-7f46e59e30b4,fc_sidewalk_9426_88268524e9,match,brad,2026-02-08T01:40:11.309632+00:00,ee4501fe,review,0.7499616146,0.2212758967,0.2260700758,0,1,True,,,
9c9da854-bf3e-44a4-af20-0f5a7dccf302,fc_sidewalk_35138_8826aa5365,match,brad,2026-02-08T01:40:12.657678+00:00,80cde0de,review,0.7499189973,0.1322391927,0.2071105597,0,1,True,,,
ed67b019-dd30-4205-a4ce-372616ccbf78,fc_sidewalk_26910_8826aa515d,match,brad,2026-02-08T01:40:14.575603+00:00,e2c924b5,review,0.749879539,0.1626560998,0.1712076147,0,1,True,,,
c04d7cab-dbd0-48b5-92da-0bdc7f83f969,fc_sidewalk_19743_8826aa5333,match,brad,2026-02-08T01:40:15.408490+00:00,835070c6,review,0.7498602867,0.3121353133,0.3219000118,0,1,True,,,
f2247c12-7f0b-40fb-9d4e-8449f0ab7abb,fc_sidewalk_5273_88268524d5,match,brad,2026-02-08T01:40:16.390700+00:00,808692bb,review,0.7497728467,0.6599965145,0.6834729621,0,1,True,,,
9abd8b16-398d-400a-82f7-5133d8822c8d,fc_sidewalk_10530_8826aa5143,match,brad,2026-02-08T01:40:25.291261+00:00,d942c895,review,0.7497681975,0.7900995795,0.806910986,0,1,True,,,
8449900f-dc54-4f5d-8041-cf9af4b17f4e,fc_sidewalk_13320_88268524d5,match,brad,2026-02-08T01:40:26.142796+00:00,a0754a24,review,0.7497679591,0.1066646547,0.1267564316,0,1,True,,,
7ed50b4d-b55d-498f-b1b8-b0c8e0651a8b,fc_sidewalk_23071_88268524e3,match,brad,2026-02-08T01:40:27.374200+00:00,93ba3025,review,0.7497588396,0.3522576078,0.3743815024,0,1,True,,,
41530130-a1cb-4126-81f4-32a83a4d7ab7,fc_sidewalk_3770_88268524dd,match,brad,2026-02-08T01:40:28.575655+00:00,c0a94d92,review,0.7497169375,0.4161196027,0.4870801562,0,1,True,,,
813005b5-330f-4bf2-a3a7-5dac66884898,fc_sidewalk_9129_88268526b3,match,brad,2026-02-08T01:40:31.024254+00:00,206152ef,review,0.7496621609,0.5789274489,0.6324367732,0,1,True,,,
7cebed27-7558-4747-bb73-b06125ff1f6b,fc_sidewalk_8263_88268526a3,match,brad,2026-02-08T01:40:31.826130+00:00,737ba68d,review,0.7496495843,0.6819741613,0.6989128571,0,1,True,,,
e6cfc438-8e4b-4ff8-945f-84f775769356,fc_sidewalk_722_88268526b7,match,brad,2026-02-08T01:40:32.842676+00:00,511ed464,review,0.7496094704,0.4301535711,0.4646630233,0,1,True,,,
badeb8d2-7089-4fb8-ad48-5ed8551c8ffa,fc_sidewalk_27681_8826aa5153,match,brad,2026-02-08T01:40:48.158725+00:00,b4281749,review,0.749583602,0.2481921194,0.277496156,0,1,True,,,
f5a7bff2-fade-4fad-a269-44f185d7c8a5,fc_sidewalk_2278_8826aa536d,match,brad,2026-02-08T01:40:51.374170+00:00,f36fb8e4,review,0.7495700121,0.9229845016,0.9993190008,0,1,True,,,
d1beda5d-cfc6-4322-a079-516d7edd355f,fc_sidewalk_10917_8826852481,match,brad,2026-02-08T01:40:52.738828+00:00,90d0ec93,review,0.7495431304,0.3515482381,0.3610972705,0,1,True,,,
29fa2618-cd6c-4e81-b857-83d43b88c8aa,fc_sidewalk_9113_8826852491,match,brad,2026-02-08T01:41:06.692622+00:00,e8e2d332,review,0.7495085597,0.5847027988,0.612118766,0,1,True,,,
e51670e6-d91b-4c2e-a507-e7a36c1fb68c,fc_sidewalk_5991_88268526b3,match,brad,2026-02-08T01:41:08.390231+00:00,a681ed7e,review,0.7495049834,0.6934272186,0.7059420621,0,1,True,,,
2b631c9c-e145-473c-a3ce-f1fa175335e7,fc_sidewalk_12949_88268524d3,match,brad,2026-02-08T01:41:24.390157+00:00,32739a36,review,0.749491334,0.4861343258,0.5310904889,0,1,True,,,
16d769d5-a973-45ba-9c1b-c64cf787016e,fc_sidewalk_4229_88268526a3,match,brad,2026-02-08T01:41:26.123689+00:00,ac144be8,review,0.7494881749,0.4019624894,0.4516900352,0,1,True,,,
32eb194a-dcc5-4a5e-a93b-b8f20bdb5797,fc_sidewalk_19962_88268524ab,match,brad,2026-02-08T01:41:28.593312+00:00,7a51f765,review,0.7494745851,0.02835059522,0.03776955427,0,1,True,,,
0b86130e-edb5-4353-873a-ffa27723c455,fc_sidewalk_27657_8826aa515b,match,brad,2026-02-08T01:41:32.140751+00:00,9dee1f25,review,0.7494607568,0.7423853784,0.772761416,0,1,True,,,
c37052bf-be06-4904-85a2-f8739946d583,fc_sidewalk_29275_8826aa510b,match,brad,2026-02-08T01:41:37.225804+00:00,8e7ea6f5,review,0.7494559884,0.01302630397,0.01993560715,0,1,True,,,
7ed50b4d-b55d-498f-b1b8-b0c8e0651a8b,fc_sidewalk_35238_88268524e3,match,brad,2026-02-08T01:41:38.491285+00:00,ee9a86a3,review,0.7494384646,0.9241416133,0.9291151745,0,1,True,,,
73c3e855-5c4c-4fea-9a09-9d6cf235fb60,fc_sidewalk_4236_88268526a7,match,brad,2026-02-08T01:41:40.659449+00:00,f3c29835,review,0.7494083047,0.1115355298,0.1407083204,0,1,True,,,
047f54bf-6603-4b88-8c0f-d0f3b91043f1,fc_sidewalk_15322_8826aa533b,match,brad,2026-02-08T01:41:43.324401+00:00,39d87cdd,review,0.7493641376,0.7064850366,0.7224079225,0,1,True,,,
58cbf121-0fde-4ed2-838a-8daac4c601aa,fc_sidewalk_2476_8826aa536d,match,brad,2026-02-08T01:41:45.041907+00:00,3cf19035,review,0.7493575811,0.4009615161,0.5465331188,0,1,True,,,
f39ddd4a-19c7-4069-84d2-0e6eb9995b1b,fc_sidewalk_12809_88268524b9,match,brad,2026-02-08T01:41:46.390777+00:00,b00c19fe,review,0.7493264079,0.4683447927,0.4755060806,0,1,True,,,
780b806a-654d-4e01-a074-1e4b8fd4259c,fc_sidewalk_21502_8826852483,match,brad,2026-02-08T01:41:47.205934+00:00,548e0703,review,0.7493153214,0.7849040968,0.7954756464,0,1,True,,,
ab63fcb5-ec65-4184-8555-318203b954d8,fc_sidewalk_4061_88268526a3,match,brad,2026-02-08T01:41:48.253432+00:00,b046fd91,review,0.7493002415,0.01432929696,0.03544973444,0,1,True,,,
d52777fd-9ac6-4538-bbf7-d2cdce68ae0a,fc_sidewalk_22193_8826aa5329,match,brad,2026-02-08T01:41:50.008939+00:00,eba8793c,review,0.7492967844,0.1401073214,0.144344786,0,1,True,,,
c0879096-e792-4561-9faa-f9b096d8a294,fc_sidewalk_13794_88268524d5,match,brad,2026-02-08T01:41:51.492706+00:00,3d10bd53,review,0.7492931485,0.1898449585,0.2204870783,0,1,True,,,
e561f3ab-b7a2-4b30-8377-f8bbbadda14f,fc_sidewalk_34952_8826852483,match,brad,2026-02-08T01:41:52.792715+00:00,c08b7656,review,0.7492908835,0.4123189894,0.4185791514,0,1,True,,,
5af15b42-0810-40f4-b0a2-acca8bcf47b9,fc_sidewalk_2329_8826852681,match,brad,2026-02-08T01:41:54.022781+00:00,e24f39ca,review,0.7492781281,0.8097531715,0.8402028376,0,1,True,,,
92d142ab-cb95-491d-a263-f25e719c64e2,fc_sidewalk_6128_88268526b5,match,brad,2026-02-08T01:41:54.974737+00:00,193dd0e4,review,0.7492744923,0.1950347965,0.2023928304,0,1,True,,,
6426cd5d-e04d-48a4-878f-af58af377c70,fc_sidewalk_18375_8826aa5147,no_match,brad,2026-02-08T01:42:02.643049+00:00,dbb1f02c,review,0.7492648959,0.4896341952,0.9879118277,0,1,True,,,
94235d78-2a1b-4311-be17-ddd4b92fc87a,fc_sidewalk_10466_88268524d9,match,brad,2026-02-08T01:42:05.605950+00:00,af9a6e2d,review,0.7492442131,0.4964138598,0.5377128456,0,1,True,,,
0414f277-92e5-48b7-b060-60a3d2f7d7e1,fc_sidewalk_10197_88268524e9,match,brad,2026-02-08T01:42:06.772030+00:00,c05dd0ee,review,0.7491546273,0.4429414227,0.4756670921,0,1,True,,,
c9d701d1-3a85-4c72-8388-9de1a8475e47,fc_sidewalk_3616_88268526bb,match,brad,2026-02-08T01:42:08.208072+00:00,0bc34719,review,0.7491235733,0.205978486,0.2750698183,0,1,True,,,
b1943c38-7d9e-404e-adac-7a886a9884d9,fc_sidewalk_25004_8826aa5157,match,brad,2026-02-08T01:42:10.308657+00:00,ed5735ea,review,0.7490833998,0.9797470684,1,0,0.882990362,True,,,
2c1cfb83-b8c1-405d-94e3-bb155377b3cc,fc_sidewalk_5374_88268526a3,match,brad,2026-02-08T01:42:14.309516+00:00,6c85cc6e,review,0.7490630746,0.4987446644,0.5472532453,0.9230613051,1,True,,,
3998df38-f499-4877-84dd-91c4ce6d9283,fc_sidewalk_8153_8826aa532d,match,brad,2026-02-08T01:42:17.715125+00:00,69c1a49a,review,0.7490435243,0.6011206771,0.6058562238,0,1,True,,,
8792d747-f0e0-4ec9-af13-c727156a8911,fc_sidewalk_9415_8826aa516d,match,brad,2026-02-08T01:42:19.063252+00:00,769c6abc,review,0.7489969134,0.5147724064,0.5255464794,0,1,True,,,
39523d36-a33c-4cce-8078-a49463ee3c0c,fc_sidewalk_2813_88268524c7,match,brad,2026-02-08T01:42:20.341625+00:00,5506a5ca,review,0.748986721,0.5942000744,0.634680682,0,1,True,,,
6cfe8a6a-dc2d-496a-a679-c265a4a4cef1,fc_sidewalk_3236_88268524c1,match,brad,2026-02-08T01:42:24.599381+00:00,0f1ca156,review,0.7489526868,0.5006108335,0.5291592227,0,1,True,,,
cb964028-cac6-40db-b87b-590dff6c650d,fc_sidewalk_34308_88268526a3,match,brad,2026-02-08T01:42:25.575290+00:00,80106395,review,0.7489293814,0.9486212316,0.9562129285,0,1,True,,,
6eff22ab-7ff2-4ca6-b406-e0d8bba3abb5,fc_sidewalk_791_88268526b3,match,brad,2026-02-08T01:42:27.939147+00:00,5a2576e3,review,0.7489224672,0.08298270571,0.1057033455,0,1,True,,,
d862cbb1-69cf-44d4-80f0-f65599b86c81,fc_sidewalk_921_88268526b3,match,brad,2026-02-08T01:42:30.885076+00:00,76833d76,review,0.7488552928,0.8708330632,0.8837663128,0,1,True,,,
77d1beae-f4d6-4608-93b5-44b10024c5fe,fc_sidewalk_863_88268526b7,match,brad,2026-02-08T01:42:33.825202+00:00,f1823b7d,review,0.7488482594,0.2585208612,0.2800588088,0,1,True,,,
f39ddd4a-19c7-4069-84d2-0e6eb9995b1b,fc_sidewalk_5114_8826852487,match,brad,2026-02-08T01:42:34.710119+00:00,0d141e03,review,0.7488429546,0.1455540455,0.149377219,0,1,True,,,
999c879a-653c-4e30-af0f-22f9d2d2da1d,fc_sidewalk_36149_88268524d5,match,brad,2026-02-08T01:42:36.407935+00:00,13ae9484,review,0.7488257289,0.6549140295,0.6593432658,0,1,True,,,
c4f83352-25fb-4dd6-a6e5-43ab6d1315d5,fc_sidewalk_28352_8826aa5305,match,brad,2026-02-08T01:47:04.443410+00:00,630b779e,review,0.7488178611,0.2837981097,0.3220505145,0,1,True,,,
5a5701fb-cab5-4d39-b652-b7524d577061,fc_sidewalk_4382_88268524c3,match,brad,2026-02-08T01:47:44.659342+00:00,20e77923,review,0.7487885356,0.2453470767,0.2529600354,0,1,True,,,
999c879a-653c-4e30-af0f-22f9d2d2da1d,fc_sidewalk_36645_88268524d5,match,brad,2026-02-08T01:47:59.206988+00:00,7e6bf997,review,0.7487586737,0.9183189447,0.9228469336,0,1,True,,,
77d1beae-f4d6-4608-93b5-44b10024c5fe,fc_sidewalk_1963_88268526b7,match,brad,2026-02-08T01:48:00.608004+00:00,31e4258b,review,0.7487274408,0.6457168956,0.6674397611,0,1,True,,,
5aa0cbb5-2c6a-4ac0-b20c-c13d990efcc3,fc_sidewalk_38130_8826aa5365,match,brad,2026-02-08T01:48:01.575857+00:00,41ef5dcf,review,0.7487250566,0.1219096047,0.1345231916,0,1,True,,,
24df2e10-6dff-4a0d-b3ea-97b3c91db113,fc_sidewalk_6234_88268524cd,match,brad,2026-02-08T01:48:02.440378+00:00,c522cbec,review,0.7487220168,0.6613213054,0.7048686026,0,1,True,,,
8fc9f16d-ce45-4b28-9986-c365ac53fb4b,fc_sidewalk_19022_8826aa5321,match,brad,2026-02-08T01:48:03.355280+00:00,88a0eb9d,review,0.7487217188,0.2817974784,0.3274554062,0,1,True,,,
7a1b2ebe-963e-430d-8a04-3bb1ad5bac84,fc_sidewalk_19738_88268524eb,match,brad,2026-02-08T01:48:04.639516+00:00,68732072,review,0.7487172484,0.8035578018,1,0,0.7579824081,True,,,
d1beda5d-cfc6-4322-a079-516d7edd355f,fc_sidewalk_10031_8826852481,match,brad,2026-02-08T01:48:36.439682+00:00,3e7b2c7f,review,0.7486556172,0.5449720712,0.5538259536,0,1,True,,,
ed67b019-dd30-4205-a4ce-372616ccbf78,fc_sidewalk_28687_8826aa5337,match,brad,2026-02-08T01:48:37.406068+00:00,9226945b,review,0.7486205697,0.8765077157,0.8902650495,0,1,True,,,
9f715ea3-927e-47fe-aaa8-5c698b260609,fc_sidewalk_35365_88268526a3,match,brad,2026-02-08T01:48:38.358784+00:00,91646f98,review,0.7486002445,0.5805066705,0.6104755576,0,1,True,,,
