gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version,feature_version
e0b8b03e-486c-4710-9265-373ed5f3b622,sea_sidewalk_316009_8828d54219,match,brad,2026-02-10T02:30:20.204300+00:00,172fce14,review,0.6251134276,0.1343595611,0.1792526914,0,0.09677419355,True,,,
59f236d6-470b-4605-8ab6-bb774a693aaf,sea_sidewalk_877914_8828d542c9,match,brad,2026-02-10T02:30:36.449537+00:00,3ad361e3,review,0.6281544566,0,0.1573467807,0.2873418335,1,True,,,
56e40e98-28d3-4025-ac5b-bdb0e10cc706,sea_sidewalk_308393_8828d540bb,no_match,brad,2026-02-10T02:30:44.768322+00:00,eb3a422e,review,0.6207552552,0,1,0.1392249765,0.1911260184,True,,,
6556172c-0def-4d89-ab1a-eaa69e7f25cb,sea_sidewalk_330065_8828d54541,no_match,brad,2026-02-10T02:30:52.873583+00:00,1d19ca6a,review,0.6205148101,0,0.02804494866,0,0.06733536062,True,,,
a0421613-c1ee-4560-9c57-78b0af589ff8,sea_sidewalk_327983_8828d55511,no_match,brad,2026-02-10T02:30:59.048927+00:00,a376dfbf,review,0.6204178333,0,0.2473022181,0,0.04662901351,True,,,
003b330d-3929-4e6d-a026-b1f7a8a48d45,sea_sidewalk_305779_8828d540e1,no_match,brad,2026-02-10T02:31:02.943165+00:00,6e785ddb,review,0.6304500699,0,0.3272623518,0,0.02154383556,True,,,
7a44ee6d-69ca-479d-a4d1-9de3c9106f0b,sea_sidewalk_308015_8828d542d5,no_match,brad,2026-02-10T02:31:05.012532+00:00,40842be8,review,0.6307322979,0.7664151623,1,0,0.03767796799,True,,,
e429d5bf-f50f-4580-8270-fd2601d2bb7e,sea_sidewalk_299516_8828d54293,no_match,brad,2026-02-10T02:31:07.592856+00:00,5094627a,review,0.6187286377,0,0.5161804366,0,0.06129945799,True,,,
63c7b6a8-6cfd-41b3-bb7a-ddd777f0b9ed,sea_sidewalk_302000_8828d54741,no_match,brad,2026-02-10T02:31:10.961314+00:00,eef6ce61,review,0.6175157428,0,0.2694021203,0.9786307252,1,True,,,
4c3de51b-d60a-47c0-89c1-cc940b9247e2,sea_sidewalk_322997_8828d5500b,match,brad,2026-02-10T02:31:24.061561+00:00,5822d8af,review,0.6335414648,0.5906006724,1,0,0.5560532371,True,,,
35a4c6c9-dfdf-47e5-b41d-0813b8530b31,sea_sidewalk_314103_8828d5425b,match,brad,2026-02-10T02:31:38.833989+00:00,edf56ae7,review,0.6161131859,0,0.336553138,0.9351629316,1,True,,,
6a00ef97-9062-4122-a32e-d1c897b93bf8,sea_sidewalk_292004_8828d540b3,no_match,brad,2026-02-10T02:31:47.203343+00:00,824c7669,review,0.6157228351,0.9623503488,1,0,0.04175816554,True,,,
2e87daac-30dd-4ce9-b410-1031deae2f1f,sea_sidewalk_667699_8828d540bb,no_match,brad,2026-02-10T02:31:53.570500+00:00,4a6de965,review,0.6146284938,0,0.02339730835,0,0.3603435528,True,,,
c43f82ef-ef0d-470b-b4b8-16916ef91471,sea_sidewalk_325475_8828d55527,no_match,brad,2026-02-10T02:32:02.603368+00:00,94cb1b66,review,0.6138505936,0.002157708761,0.5270287654,0,1,True,,,
3c9aa66a-897f-4ac6-8714-bf34fa3abc88,sea_sidewalk_306846_8828d540c9,no_match,brad,2026-02-10T02:32:07.978263+00:00,de5e349d,review,0.6136406064,0,0.1457153204,0,0.1142900056,True,,,
afd9c31c-1fd0-4ec9-8a16-1e82cee801af,sea_sidewalk_863555_8828d55763,no_match,brad,2026-02-10T02:32:24.932848+00:00,51b49049,review,0.6368439794,0.03260365936,0.1219436975,0,1,True,,,
b8f12425-3bdf-49c3-8751-18cace7fd3c0,sea_sidewalk_312452_8828d54215,no_match,brad,2026-02-10T02:32:40.764675+00:00,58b37640,review,0.6368862391,0.7610252333,1,0.9784127038,1,True,,,
76ad723e-62ea-4b65-bbfb-4b7049ff3d5e,sea_sidewalk_306999_8828d5409b,no_match,brad,2026-02-10T02:32:42.824500+00:00,d3c4011e,review,0.6120890975,0.8697594738,1,0,0.05380320542,True,,,
7220bad4-1a68-42d9-b4da-b3958c5bccad,sea_sidewalk_297085_8828d54e59,match,brad,2026-02-10T02:32:48.867073+00:00,ede75b28,review,0.6382005215,0,1,0.0003397002334,0.05037731924,True,,,
6b3fc86e-fe5f-48e0-b71b-c7764c48f796,sea_sidewalk_289621_8828d5470d,no_match,brad,2026-02-10T02:32:54.546443+00:00,040d1a0f,review,0.6414023042,0.8275091644,1,0.9510936599,1,True,,,
